News,Date,market_compound,sentiment_encoded,Open,High,Low,Close,Adj Close,Volume
World’s biggest contract electronics manufacturer says Zhengzhou outbreak is now under control,2022-12-06,0.0,0,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,142.11566162109375,64727200
The promise of an Apple car is reason to back the stock,2022-12-07,0.3182,1,142.19000244140625,143.3699951171875,140.0,140.94000244140625,140.1566162109375,69721100
The Apple TV Plus series returns with Somalians in Minnesota and a Belizean bonding with Orthodox Jews,2022-12-08,0.0,0,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.85707092285156,62128300
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-09,-0.8074,-1,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,141.36981201171875,76097000
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-10,-0.8074,-1,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.68685913085938,70462700
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-11,-0.8074,-1,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.68685913085938,70462700
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-12,-0.8074,-1,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.68685913085938,70462700
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-13,-0.8074,-1,149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.66143798828125,93886200
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-14,-0.8074,-1,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.4139862060547,82291200
Company responds to pressure over claims staff were restricted from discussing workplace harassment,2022-12-15,-0.8074,-1,141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.7412567138672,98931900
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-16,-0.5267,-1,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.76231384277344,160156900
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-17,-0.5267,-1,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.63421630859375,79592600
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-18,-0.5267,-1,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.63421630859375,79592600
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-19,-0.5267,-1,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.63421630859375,79592600
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-20,-0.5267,-1,131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.5646209716797,77432800
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-21,-0.5267,-1,132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.6970977783203,85928000
Digital Markets Act represents biggest threat to tech company’s control over its operating system in 15 years,2022-12-22,-0.5267,-1,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.49501037597656,77852100
"Long-held duopoly that rules the $300bn market is hit by growing competition from Amazon, Microsoft and Apple",2022-12-23,0.34,1,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,131.12704467773438,63814900
"Long-held duopoly that rules the $300bn market is hit by growing competition from Amazon, Microsoft and Apple",2022-12-24,0.34,1,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.30723571777344,69007800
Supply chain experts warn outbreak following reversal of zero-Covid curbs creates uncertainty for iPhone maker,2022-12-25,-0.1779,-1,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.30723571777344,69007800
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-26,0.0,0,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.30723571777344,69007800
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-27,0.0,0,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.30723571777344,69007800
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-28,0.0,0,129.6699981689453,131.02999877929688,125.87000274658205,126.04000091552734,125.33940887451172,85438400
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-29,0.0,0,127.98999786376952,130.47999572753906,127.7300033569336,129.61000061035156,128.88955688476562,75703700
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-30,0.0,0,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.20779418945312,77034200
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2022-12-31,0.0,0,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.3748016357422,112117500
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2023-01-01,0.0,0,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.3748016357422,112117500
iPhone maker aims to have ‘out of China’ production alternatives for crucial products,2023-01-02,0.0,0,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.3748016357422,112117500
Electric carmaker suffers on first day of trading in 2023 while iPhone maker loses $1tn of market value in 12 months,2023-01-03,-0.4588,-1,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.3748016357422,112117500
Luxshare Precision has capitalised on outbreak of worker protests at Taiwanese competitor’s factory,2023-01-04,-0.2263,-1,126.88999938964844,128.66000366210938,125.08000183105467,126.36000061035156,125.65763854980467,89113600
At some point Luxshare should feel Apple’s buying power pushing down margins but near-term the future looks promising,2023-01-05,0.5499,1,127.12999725341795,127.7699966430664,124.76000213623048,125.0199966430664,124.32508087158205,80962700
At some point Luxshare should feel Apple’s buying power pushing down margins but near-term the future looks promising,2023-01-06,0.5499,1,126.01000213623048,130.2899932861328,124.88999938964844,129.6199951171875,128.89950561523438,87754700
Smartphone maker wants to expand in the country and diversify manufacturing away from China,2023-01-07,0.3182,1,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.4265594482422,70790800
Smartphone maker wants to expand in the country and diversify manufacturing away from China,2023-01-08,0.3182,1,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.4265594482422,70790800
Smartphone maker wants to expand in the country and diversify manufacturing away from China,2023-01-09,0.3182,1,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.4265594482422,70790800
Smartphone maker wants to expand in the country and diversify manufacturing away from China,2023-01-10,0.3182,1,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,130.0033416748047,63896200
Activists had raised concerns about how iPhone maker’s decision-making process affected freedom of expression,2023-01-11,0.5574,1,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.7480010986328,69458900
Tech giant stands to gain a lot from making its own iPhone wireless communications chips but there are also risks,2023-01-12,-0.1154,-1,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.66844177246094,71379600
iPhone maker says chief executive requested reduction after a drop in shareholder support of structure of equity awards,2023-01-13,0.5574,1,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,134.01095581054688,57809700
iPhone maker says chief executive requested reduction after a drop in shareholder support of structure of equity awards,2023-01-14,0.5574,1,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.18438720703125,63646600
iPhone maker says chief executive requested reduction after a drop in shareholder support of structure of equity awards,2023-01-15,0.5574,1,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.18438720703125,63646600
iPhone maker says chief executive requested reduction after a drop in shareholder support of structure of equity awards,2023-01-16,0.5574,1,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.18438720703125,63646600
"The company spent two decades and billions of dollars building a supply chain of unprecedented sophistication. Now, a reckoning is coming",2023-01-17,0.0,0,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.18438720703125,63646600
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-18,-0.4767,-1,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.4584503173828,69672800
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-19,-0.4767,-1,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.5181121826172,58280400
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-20,-0.4767,-1,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,137.10365295410156,80223600
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-21,-0.4767,-1,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.32565307617188,81760300
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-22,-0.4767,-1,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.32565307617188,81760300
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-23,-0.4767,-1,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.32565307617188,81760300
The iPhone maker’s links with Asian contract suppliers are unlikely to be broken,2023-01-24,-0.4767,-1,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.7377471923828,66435100
"iPhone-maker enhances maps, search and online advertising on iOS to challenge rival Android system",2023-01-25,0.0772,0,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,141.0714874267578,65799300
Extended ownership and less consumer Fomo is bad news for the entire sector,2023-01-26,-0.5423,-1,143.1699981689453,144.25,141.89999389648438,143.9600067138672,143.15982055664062,54105100
Jason Segel plays a fortysomething in new sentimental tale of emotional enlightenment,2023-01-27,0.5994,1,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,145.1188507080078,70555800
Jason Segel plays a fortysomething in new sentimental tale of emotional enlightenment,2023-01-28,0.5994,1,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.2051544189453,64015300
Jason Segel plays a fortysomething in new sentimental tale of emotional enlightenment,2023-01-29,0.5994,1,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.2051544189453,64015300
Jason Segel plays a fortysomething in new sentimental tale of emotional enlightenment,2023-01-30,0.5994,1,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.2051544189453,64015300
Board finds sufficient evidence to support claims of harassment and suppression of worker organising,2023-01-31,-0.2023,-1,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.4879608154297,65874500
The FT’s Robert Armstrong explains why he thinks Big Tech is really cutting back,2023-02-01,-0.2006,-1,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.6216278076172,77663600
The FT’s Robert Armstrong explains why he thinks Big Tech is really cutting back,2023-02-02,-0.2006,-1,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.981689453125,118339000
Investors should note that redundancies and a bounce related to monetary policy are one-off phenomena,2023-02-03,0.0,0,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.64120483398438,154357300
Investors should note that redundancies and a bounce related to monetary policy are one-off phenomena,2023-02-04,0.0,0,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.8865966796875,69858300
Doing away with a much-loved weather app has caused an understandable outcry,2023-02-05,-0.5106,-1,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.8865966796875,69858300
Doing away with a much-loved weather app has caused an understandable outcry,2023-02-06,-0.5106,-1,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.8865966796875,69858300
Doing away with a much-loved weather app has caused an understandable outcry,2023-02-07,-0.5106,-1,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.79037475585938,83322600
Doing away with a much-loved weather app has caused an understandable outcry,2023-02-08,-0.5106,-1,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.07554626464844,64120100
Doing away with a much-loved weather app has caused an understandable outcry,2023-02-09,-0.5106,-1,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.03138732910156,56007100
Companies that top the list of Japan’s app downloads will gain from the added scrutiny,2023-02-10,0.6369,1,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.39988708496094,57450700
Companies that top the list of Japan’s app downloads will gain from the added scrutiny,2023-02-11,0.6369,1,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.2284393310547,62199000
Companies that top the list of Japan’s app downloads will gain from the added scrutiny,2023-02-12,0.6369,1,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.2284393310547,62199000
Companies that top the list of Japan’s app downloads will gain from the added scrutiny,2023-02-13,0.6369,1,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.2284393310547,62199000
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-14,0.0,0,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.5810546875,61707600
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-15,0.0,0,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.7024383544922,65573800
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-16,0.0,0,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.08900451660156,68167900
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-17,0.0,0,152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.93368530273438,59144100
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-18,0.0,0,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.880126953125,58867200
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-19,0.0,0,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.880126953125,58867200
"Also in today’s newsletter: Apple vs Brussels, iPhone wallet edition",2023-02-20,0.0,0,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.880126953125,58867200
"Younger Americans prefer an iPhone over Android by huge margins, creating unusual pressure over how they communicate",2023-02-21,0.3182,1,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.880126953125,58867200
"Younger Americans prefer an iPhone over Android by huge margins, creating unusual pressure over how they communicate",2023-02-22,0.3182,1,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.30838012695312,51011300
"For tech giant Apple, creating jobs in China is a good move",2023-02-23,0.6249,1,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.79640197753906,48394200
"For tech giant Apple, creating jobs in China is a good move",2023-02-24,0.6249,1,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.11729431152344,55469600
"For tech giant Apple, creating jobs in China is a good move",2023-02-25,0.6249,1,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.3223876953125,44998500
"For tech giant Apple, creating jobs in China is a good move",2023-02-26,0.6249,1,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.3223876953125,44998500
"For tech giant Apple, creating jobs in China is a good move",2023-02-27,0.6249,1,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.3223876953125,44998500
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-02-28,0.0,0,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.81443786621094,50547000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-01,0.0,0,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.72293090820312,55479000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-02,0.0,0,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.32052612304688,52238100
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-03,0.0,0,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.41983032226562,70732300
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-04,0.0,0,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.20852661132812,87558000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-05,0.0,0,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.20852661132812,87558000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-06,0.0,0,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.20852661132812,87558000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-07,0.0,0,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.98753356933594,56182000
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-08,0.0,0,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.2523956298828,47204800
Antitrust investigation to look at how tech giant deals with subscription information from streaming services such as Spotify,2023-03-09,0.0,0,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.98159790039062,53833600
Lobbying in Karnataka leads to landmark legislation that anticipates iPhone production in southern state,2023-03-10,0.0,0,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.90005493164062,68572400
Lobbying in Karnataka leads to landmark legislation that anticipates iPhone production in southern state,2023-03-11,0.0,0,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.86209106445312,84457100
New launch will be first steered entirely by CEO and under direction of operations team,2023-03-12,0.0,0,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.86209106445312,84457100
New launch will be first steered entirely by CEO and under direction of operations team,2023-03-13,0.0,0,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.86209106445312,84457100
New launch will be first steered entirely by CEO and under direction of operations team,2023-03-14,0.0,0,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.9735107421875,73695900
New launch will be first steered entirely by CEO and under direction of operations team,2023-03-15,0.0,0,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.37191772460938,77167900
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-16,0.0,0,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.22035217285156,76161100
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-17,0.0,0,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.373779296875,98944600
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-18,0.0,0,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.7640838623047,73641400
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-19,0.0,0,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.7640838623047,73641400
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-20,0.0,0,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.7640838623047,73641400
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-21,0.0,0,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.63648986816406,73938300
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-22,0.0,0,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.19235229492188,75701800
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-23,0.0,0,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.2878875732422,67622100
Yale academic was among the first to show that tech groups’ ‘free’ products could be anti-competitive,2023-03-24,0.0,0,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.60256958007812,59196500
Chief executive’s visit comes despite rising trade and geopolitical tensions between Beijing and US,2023-03-25,-0.4019,-1,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.64051818847656,52390300
Chief executive’s visit comes despite rising trade and geopolitical tensions between Beijing and US,2023-03-26,-0.4019,-1,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.64051818847656,52390300
Chief executive’s visit comes despite rising trade and geopolitical tensions between Beijing and US,2023-03-27,-0.4019,-1,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.64051818847656,52390300
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-03-28,0.0,0,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.01307678222656,45992200
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-03-29,0.0,0,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.12046813964844,51305700
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-03-30,0.0,0,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.7040557861328,49501700
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-03-31,0.0,0,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.2337646484375,68749800
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-01,0.0,0,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.4986572265625,56976200
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-02,0.0,0,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.4986572265625,56976200
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-03,0.0,0,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.4986572265625,56976200
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-04,0.0,0,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.9608612060547,46278300
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-05,0.0,0,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.098388671875,51511700
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-06,0.0,0,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.99476623535156,45390100
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-07,0.0,0,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.37539672851562,47716900
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-08,0.0,0,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.37539672851562,47716900
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-09,0.0,0,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.37539672851562,47716900
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-10,0.0,0,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.37539672851562,47716900
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-11,0.0,0,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.15036010742188,47644200
Tech giant debuts rival to companies such as Klarna and Affirm after delays,2023-04-12,0.0,0,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.4532012939453,50133100
Chair of China committee urges more vigilance after meetings with tech and Hollywood executives,2023-04-13,0.0,0,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.89112854003906,68445600
Chair of China committee urges more vigilance after meetings with tech and Hollywood executives,2023-04-14,0.0,0,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.54254150390625,49386500
Chair of China committee urges more vigilance after meetings with tech and Hollywood executives,2023-04-15,0.0,0,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.5624542236328,41516200
Chair of China committee urges more vigilance after meetings with tech and Hollywood executives,2023-04-16,0.0,0,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.5624542236328,41516200
Product launched as depositors pull cash from bank accounts offering low returns,2023-04-17,-0.1531,-1,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.5624542236328,41516200
US tech company has only 5% of smartphone sales but is expanding share rapidly in premium segment,2023-04-18,0.4215,1,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.79745483398438,49923000
Is the tech behemoth trapped? The FT’s Patrick McGee explains,2023-04-19,-0.5267,-1,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.9527587890625,47720200
Is the tech behemoth trapped? The FT’s Patrick McGee explains,2023-04-20,-0.5267,-1,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.97671508789062,52456400
The tech giant’s ventures into financial services signal greater ambitions to take on Wall Street,2023-04-21,0.3612,1,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.3533172607422,58337300
The tech giant’s ventures into financial services signal greater ambitions to take on Wall Street,2023-04-22,0.3612,1,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.66204833984375,41949600
The tech giant’s ventures into financial services signal greater ambitions to take on Wall Street,2023-04-23,0.3612,1,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.66204833984375,41949600
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-24,-0.0258,0,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.66204833984375,41949600
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-25,-0.0258,0,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.1083526611328,48714100
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-26,-0.0258,0,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.098388671875,45498800
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-27,-0.0258,0,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.7296142578125,64902300
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-28,-0.0258,0,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.99447631835938,55209200
The tech group brings both opportunities and challenges to a troubled consumer finance industry,2023-04-29,-0.0258,0,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.90484619140625,52472900
"S&P500 rises 8 per cent this year, but vast majority of gains were delivered by just seven stocks",2023-04-30,0.4767,1,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.90484619140625,52472900
"S&P500 rises 8 per cent this year, but vast majority of gains were delivered by just seven stocks",2023-05-01,0.4767,1,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.90484619140625,52472900
"S&P500 rises 8 per cent this year, but vast majority of gains were delivered by just seven stocks",2023-05-02,0.4767,1,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.8590850830078,48425700
"What happens when the SEC, auditors and investors wake up?",2023-05-03,0.0,0,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.7734832763672,65136000
Earnings come in better than expected despite second straight quarter of revenue decline,2023-05-04,0.3036,1,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.1201934814453,81235400
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-05,0.0,0,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.8687744140625,113316400
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-06,0.0,0,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.79904174804688,55962800
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-07,0.0,0,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.79904174804688,55962800
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-08,0.0,0,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.79904174804688,55962800
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-09,0.0,0,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,171.07603454589844,45326900
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-10,0.0,0,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.8588104248047,53724500
"Series about a colony living underground stars Rebecca Ferguson, Rashida Jones and David Oyelowo",2023-05-11,0.0,0,173.85000610351562,174.58999633789062,172.1699981689453,173.75,173.0480194091797,49514700
