{'text': 'when my fellow YouTubers need help they', 'start': 0.04, 'duration': 4.719}
{'text': 'want to use so the cable tie goes on', 'start': 852.32, 'duration': 4.68}
{'text': "here there's a little lip right there", 'start': 854.279, 'duration': 4.521}
{'text': "grabs the end then uh I don't know you", 'start': 857.0, 'duration': 3.079}
{'text': 'can mount anything you want', 'start': 858.8, 'duration': 3.479}
{'text': "realistically so let's say scale uh", 'start': 860.079, 'duration': 5.44}
{'text': 'banana you just wrap it around and then', 'start': 862.279, 'duration': 4.56}
{'text': 'Bippity', 'start': 865.519, 'duration': 3.721}
{'text': 'bity magnetic banana', 'start': 866.839, 'duration': 4.68}
{'text': "how's it going Colin you're enjoying", 'start': 869.24, 'duration': 4.24}
{'text': 'your assembly', 'start': 871.519, 'duration': 4.281}
{'text': 'time did you want to put some shelves', 'start': 873.48, 'duration': 4.2}
{'text': 'there maybe or maybe we can put shelves', 'start': 875.8, 'duration': 3.76}
{'text': 'under this and then stuff go in front of', 'start': 877.68, 'duration': 3.44}
{'text': 'is this always your decision-making', 'start': 879.56, 'duration': 4.48}
{'text': 'process this is uh wow this takes a long', 'start': 881.12, 'duration': 5.48}
{'text': 'time yeah we does he does we have the', 'start': 884.04, 'duration': 4.44}
{'text': 'first of your monitors though Zenon', 'start': 886.6, 'duration': 4.84}
{'text': 'these are OLED 27 in and they do 240', 'start': 888.48, 'duration': 5.44}
{'text': 'frames a second for the gaming you said', 'start': 891.44, 'duration': 4.48}
{'text': "you don't do but it's totally fine these", 'start': 893.92, 'duration': 3.599}
{'text': 'are actually amazing monitors and we', 'start': 895.92, 'duration': 3.08}
{'text': "have two of them for you so we're going", 'start': 897.519, 'duration': 3.24}
{'text': 'to get these going here is your shelf', 'start': 899.0, 'duration': 4.6}
{'text': "we're going to do one here then about", 'start': 900.759, 'duration': 4.681}
{'text': "halfway to the top we're going to do one", 'start': 903.6, 'duration': 3.08}
{'text': "more and then we're going to do another", 'start': 905.44, 'duration': 2.48}
{'text': "one there oh that's great and you're", 'start': 906.68, 'duration': 2.68}
{'text': 'going to have so much more storage I', 'start': 907.92, 'duration': 3.88}
{'text': 'have my beautiful tiny St', 'start': 909.36, 'duration': 4.919}
{'text': 'binder oh this is one of those magnetic', 'start': 911.8, 'duration': 4.08}
{'text': 'ones', 'start': 914.279, 'duration': 4.081}
{'text': 'yes there hey we found a St actually', 'start': 915.88, 'duration': 5.6}
{'text': "found a yeah that's perfect I would to", 'start': 918.36, 'duration': 5.399}
{'text': 'put this', 'start': 921.48, 'duration': 5.52}
{'text': 'here is it not too close to the door', 'start': 923.759, 'duration': 5.681}
{'text': "it's a little on the tight side", 'start': 927.0, 'duration': 3.399}
{'text': "and one of them's going to be all", 'start': 929.44, 'duration': 4.36}
{'text': 'drywall anchors all the time I', 'start': 930.399, 'duration': 3.401}
{'text': "think hey brilliant okay go we're going", 'start': 934.0, 'duration': 6.36}
{'text': 'to level up our installation', 'start': 937.079, 'duration': 5.641}
{'text': 'game wait he got the cool job I feel', 'start': 940.36, 'duration': 4.64}
{'text': 'like a', 'start': 942.72, 'duration': 2.28}
{'text': 'sucker wow that really uh that really', 'start': 945.04, 'duration': 5.159}
{'text': 'goes that really sucks yeah and then', 'start': 947.44, 'duration': 4.12}
{'text': "it's see you got the little threaded", 'start': 950.199, 'duration': 2.721}
{'text': 'hole back there and you screw into that', 'start': 951.56, 'duration': 3.079}
{'text': "they'll hold like 200 lb or something", 'start': 952.92, 'duration': 5.24}
{'text': 'stupid like that screws um yeah they uh', 'start': 954.639, 'duration': 5.64}
{'text': "they're big boys doesn't go through that", 'start': 958.16, 'duration': 5.84}
{'text': 'hole ik oh no the Ikea hole we can', 'start': 960.279, 'duration': 5.281}
{'text': "expand those holes oh you're just going", 'start': 964.0, 'duration': 3.6}
{'text': 'to hold it like that I mean I could get', 'start': 965.56, 'duration': 4.839}
{'text': 'the', 'start': 967.6, 'duration': 2.799}
{'text': 'vacuum all right because the theme of', 'start': 972.88, 'duration': 4.68}
{'text': 'the day is not finishing anything before', 'start': 975.839, 'duration': 4.36}
{'text': 'we move on to the next thing now seems', 'start': 977.56, 'duration': 4.16}
{'text': 'like a good time to talk', 'start': 980.199, 'duration': 5.281}
{'text': 'about this musical', 'start': 981.72, 'duration': 3.76}
{'text': 'instrument where do you want the TV', 'start': 985.92, 'duration': 3.12}
{'text': 'mounted in here', 'start': 987.839, 'duration': 2.761}
{'text': "break it yeah that's probably a good", 'start': 989.04, 'duration': 4.64}
{'text': 'idea there used to be a crap TV mounted', 'start': 990.6, 'duration': 5.32}
{'text': 'on the wall oh wow and a crap mount for', 'start': 993.68, 'duration': 5.32}
{'text': 'it I already have the yeah you know for', 'start': 995.92, 'duration': 5.32}
{'text': 'someone who was lecturing me about stud', 'start': 999.0, 'duration': 5.8}
{'text': 'spacing and you know handyman stuff I um', 'start': 1001.24, 'duration': 5.039}
{'text': 'oh one of them is in this do the other', 'start': 1004.8, 'duration': 3.159}
{'text': "one well the spacing wasn't good enough", 'start': 1006.279, 'duration': 3.321}
{'text': "mhm are you sure you don't want it at", 'start': 1007.959, 'duration': 3.601}
{'text': "the right height uh what's the right", 'start': 1009.6, 'duration': 3.96}
{'text': 'height you know how nobody likes to sit', 'start': 1011.56, 'duration': 5.68}
{'text': 'in the front row of the theater yes okay', 'start': 1013.56, 'duration': 5.759}
{'text': "so the right height is so that you don't", 'start': 1017.24, 'duration': 4.44}
{'text': 'do that I noticed your other TV is above', 'start': 1019.319, 'duration': 5.12}
{'text': 'a fireplace and my mind exploded what', 'start': 1021.68, 'duration': 5.32}
{'text': "did you do to my room for God's sake", 'start': 1024.439, 'duration': 4.961}
{'text': "why' you put the garbage up there I me", 'start': 1027.0, 'duration': 4.64}
{'text': 'good at least the shelves are holding up', 'start': 1029.4, 'duration': 5.2}
{'text': 'yeah and and none of the togglers fell', 'start': 1031.64, 'duration': 4.559}
{'text': 'into the', 'start': 1034.6, 'duration': 4.239}
{'text': "wall that's a that's a real plus okay", 'start': 1036.199, 'duration': 5.321}
{'text': 'one Toggler fell into the wall did it', 'start': 1038.839, 'duration': 4.321}
{'text': "one second I don't look at what you're", 'start': 1041.52, 'duration': 3.84}
{'text': "doing and my God you'll still need a", 'start': 1043.16, 'duration': 3.96}
{'text': 'display port cable just', 'start': 1045.36, 'duration': 4.84}
{'text': 'because this is just an Uplink for the', 'start': 1047.12, 'duration': 6.0}
{'text': 'hub for data so this handles all of your', 'start': 1050.2, 'duration': 6.12}
{'text': 'actual display data', 'start': 1053.12, 'duration': 6.96}
{'text': 'yeah no not awesome look how strong they', 'start': 1056.32, 'duration': 6.08}
{'text': "are we somehow convince Med's lovely", 'start': 1060.08, 'duration': 3.839}
{'text': 'wife to have an access point in our', 'start': 1062.4, 'duration': 3.72}
{'text': "office so at the very least what's your", 'start': 1063.919, 'duration': 5.76}
{'text': "favorite color green green okay let's", 'start': 1066.12, 'duration': 6.72}
{'text': 'try this that looks not like green this', 'start': 1069.679, 'duration': 7.641}
{'text': 'with orange orange okay okay cool yeah', 'start': 1072.84, 'duration': 6.48}
{'text': 'with the frame TV the Samsung uses this', 'start': 1077.32, 'duration': 4.719}
{'text': 'one connect cable and basically you just', 'start': 1079.32, 'duration': 4.32}
{'text': 'put this one cable into the back of the', 'start': 1082.039, 'duration': 4.921}
{'text': 'TV it runs to this box here and with', 'start': 1083.64, 'duration': 4.72}
{'text': 'this box here this is where you can put', 'start': 1086.96, 'duration': 4.52}
{'text': 'all your inputs of HDMI ethernet uh', 'start': 1088.36, 'duration': 4.199}
{'text': "that's where the one connect cable", 'start': 1091.48, 'duration': 3.16}
{'text': 'connects power pretty much everything', 'start': 1092.559, 'duration': 4.281}
{'text': 'comes through this this box here just', 'start': 1094.64, 'duration': 4.159}
{'text': "don't trip Colin I don't want to don't", 'start': 1096.84, 'duration': 4.719}
{'text': 'want to work safe', 'start': 1098.799, 'duration': 2.76}
{'text': 'Hazard totally ate it you think onong', 'start': 1101.679, 'duration': 4.521}
{'text': "yeah I made a big boo boo so we're going", 'start': 1107.32, 'duration': 5.12}
{'text': "to try again we're going to use the", 'start': 1110.679, 'duration': 3.681}
{'text': "frames Mount I didn't think it came with", 'start': 1112.44, 'duration': 4.44}
{'text': 'one but it does and I messed up', 'start': 1114.36, 'duration': 6.679}
{'text': 'so what the hell dude you know you told', 'start': 1116.88, 'duration': 6.919}
{'text': 'me that this was no problem all of your', 'start': 1121.039, 'duration': 5.201}
{'text': 'power bars plugged into Power Bars but', 'start': 1123.799, 'duration': 4.721}
{'text': 'you know what I see what do you see I', 'start': 1126.24, 'duration': 4.919}
{'text': "see a big problem because I'm looking at", 'start': 1128.52, 'duration': 5.0}
{'text': 'this side well that problem is me not', 'start': 1131.159, 'duration': 4.841}
{'text': 'the series power', 'start': 1133.52, 'duration': 4.8}
{'text': 'connection that that your problem', 'start': 1136.0, 'duration': 3.36}
{'text': 'probably have seen it in one of my', 'start': 1138.32, 'duration': 5.239}
{'text': 'videos but wait these two were already', 'start': 1139.36, 'duration': 7.24}
{'text': 'plugged into another power strip to be', 'start': 1143.559, 'duration': 4.801}
{'text': 'clear Med is an electrical engineer he', 'start': 1146.6, 'duration': 3.559}
{'text': "knows what he's doing he knows how to", 'start': 1148.36, 'duration': 3.88}
{'text': 'add up the total current of all the', 'start': 1150.159, 'duration': 3.64}
{'text': 'downstream devices on all of his', 'start': 1152.24, 'duration': 3.12}
{'text': 'different octopuses that are connected', 'start': 1153.799, 'duration': 3.201}
{'text': "to things and make sure that they don't", 'start': 1155.36, 'duration': 3.679}
{'text': 'exceed the maximum amperage that you', 'start': 1157.0, 'duration': 3.919}
{'text': 'know each one of these sockets can', 'start': 1159.039, 'duration': 4.401}
{'text': 'support except that even though he does', 'start': 1160.919, 'duration': 5.24}
{'text': "know what he's doing he seems to make a", 'start': 1163.44, 'duration': 5.32}
{'text': 'lot of mistakes what', 'start': 1166.159, 'duration': 4.121}
{'text': "that's what I", 'start': 1168.76, 'duration': 7.039}
{'text': 'do what the hell what is this I I I I', 'start': 1170.28, 'duration': 8.36}
{'text': 'needed the ground connection I use that', 'start': 1175.799, 'duration': 5.921}
{'text': 'for when I walk on my treadmill because', 'start': 1178.64, 'duration': 6.36}
{'text': 'I noticed I pick up charge when I walk', 'start': 1181.72, 'duration': 5.76}
{'text': 'on the threadmill and I have my', 'start': 1185.0, 'duration': 4.32}
{'text': 'headphones in which is connected to the', 'start': 1187.48, 'duration': 3.52}
{'text': 'laptop which is connected to the ground', 'start': 1189.32, 'duration': 4.52}
{'text': "so when I'm charged it zaps me right in", 'start': 1191.0, 'duration': 5.96}
{'text': 'the ear so I had to ground myself these', 'start': 1193.84, 'duration': 5.319}
{'text': 'are better for running cable', 'start': 1196.96, 'duration': 4.199}
{'text': 'along the direction of the magnets am I', 'start': 1199.159, 'duration': 3.841}
{'text': 'the first person to receive this', 'start': 1201.159, 'duration': 4.601}
{'text': 'actually things you are the first person', 'start': 1203.0, 'duration': 5.2}
{'text': 'outside of Linus Media Group to try', 'start': 1205.76, 'duration': 6.08}
{'text': 'these okay I went to spin this drill and', 'start': 1208.2, 'duration': 5.44}
{'text': 'like it just popped through the drywall', 'start': 1211.84, 'duration': 4.04}
{'text': "and now it's", 'start': 1213.64, 'duration': 4.84}
{'text': 'like well it might be me but why do all', 'start': 1215.88, 'duration': 5.2}
{'text': 'TV companies suck at make making mounts', 'start': 1218.48, 'duration': 5.52}
{'text': "hey it's working okay that's a TV hey", 'start': 1221.08, 'duration': 7.479}
{'text': "good job igmp proxy let's go basically", 'start': 1224.0, 'duration': 8.559}
{'text': 'your TV is IP TV or like TV over IP like', 'start': 1228.559, 'duration': 6.48}
{'text': 'the internet in a normal internet', 'start': 1232.559, 'duration': 5.281}
{'text': "connection it's unicast unicast is kind", 'start': 1235.039, 'duration': 4.441}
{'text': "of like a sniper where you're sending", 'start': 1237.84, 'duration': 3.56}
{'text': 'the packet directly to the Target you', 'start': 1239.48, 'duration': 4.199}
{'text': "know where it's going well that would be", 'start': 1241.4, 'duration': 5.04}
{'text': 'very inefficient if you had a thousand', 'start': 1243.679, 'duration': 5.12}
{'text': 'targets right so instead they use', 'start': 1246.44, 'duration': 4.16}
{'text': 'multicast which is kind of like a', 'start': 1248.799, 'duration': 4.441}
{'text': 'shotgun it shoots all over the place it', 'start': 1250.6, 'duration': 4.199}
{'text': "doesn't even know where it's going", 'start': 1253.24, 'duration': 4.08}
{'text': 'really your ISP provided router does', 'start': 1254.799, 'duration': 4.321}
{'text': 'know to look for that and so does the', 'start': 1257.32, 'duration': 4.08}
{'text': 'unify ones if you turn on igmp proxy', 'start': 1259.12, 'duration': 3.919}
{'text': 'which is what we did and it works which', 'start': 1261.4, 'duration': 3.2}
{'text': "is awesome because now we don't have to", 'start': 1263.039, 'duration': 4.041}
{'text': 'have any of the ISP crap we can just', 'start': 1264.6, 'duration': 4.72}
{'text': 'have our full ubiquity Network up here', 'start': 1267.08, 'duration': 4.199}
{'text': "we're using a ubiquity switch light 16", 'start': 1269.32, 'duration': 3.64}
{'text': 'which is way more ports than he need as', 'start': 1271.279, 'duration': 3.481}
{'text': 'you can see there is four plugged in I', 'start': 1272.96, 'duration': 3.4}
{'text': 'left a couple extra cables over here if', 'start': 1274.76, 'duration': 3.399}
{'text': "he needs them but it's a lot cleaner", 'start': 1276.36, 'duration': 3.319}
{'text': "than it was before so you'll notice the", 'start': 1278.159, 'duration': 3.441}
{'text': 'TV is still on the floor did you really', 'start': 1279.679, 'duration': 4.081}
{'text': "put extra holes in someone's wall again", 'start': 1281.6, 'duration': 4.36}
{'text': "I put like five extra holes in someone's", 'start': 1283.76, 'duration': 4.36}
{'text': 'wall realistically if you ever watch', 'start': 1285.96, 'duration': 3.28}
{'text': 'watched our Channel you would have known', 'start': 1288.12, 'duration': 2.439}
{'text': 'better than to let him put holes in the', 'start': 1289.24, 'duration': 3.48}
{'text': 'wall I would have known better your', 'start': 1290.559, 'duration': 5.161}
{'text': "fault yeah hey it's not our fault bye", 'start': 1292.72, 'duration': 5.64}
{'text': "guys for the win let's go in all", 'start': 1295.72, 'duration': 4.28}
{'text': 'seriousness though we tried to use that', 'start': 1298.36, 'duration': 4.0}
{'text': "flush mount that medy had MH it wasn't", 'start': 1300.0, 'duration': 4.36}
{'text': 'compatible with this TV after I had', 'start': 1302.36, 'duration': 5.16}
{'text': 'mounted the wall plate so then we tried', 'start': 1304.36, 'duration': 5.319}
{'text': 'the included frame Mount which is these', 'start': 1307.52, 'duration': 4.24}
{'text': 'two brackets here yeah they look great', 'start': 1309.679, 'duration': 3.721}
{'text': 'they look great the problem is is the', 'start': 1311.76, 'duration': 3.64}
{'text': 'drywall anchors they give you they just', 'start': 1313.4, 'duration': 5.639}
{'text': 'free Spin oh yeah okay as long as the TV', 'start': 1315.4, 'duration': 5.68}
{'text': 'uh the TV is only pulling down right the', 'start': 1319.039, 'duration': 3.561}
{'text': 'gravity is going this way if it was', 'start': 1321.08, 'duration': 3.76}
{'text': 'going sideway I would be worried we also', 'start': 1322.6, 'duration': 3.84}
{'text': 'chose the mount that makes it as close', 'start': 1324.84, 'duration': 3.36}
{'text': 'to the wall as possible so ideally you', 'start': 1326.44, 'duration': 3.8}
{'text': "won't have any of that tipping Force", 'start': 1328.2, 'duration': 4.16}
{'text': 'yeah so yeah okay so yeah all we have to', 'start': 1330.24, 'duration': 4.48}
{'text': 'do is we have to line these bolts yeah', 'start': 1332.36, 'duration': 5.439}
{'text': 'and up with the circles there oh I think', 'start': 1334.72, 'duration': 5.959}
{'text': 'I got it oh see now you can go sideways', 'start': 1337.799, 'duration': 5.601}
{'text': 'oh yeah you can adjust it that', 'start': 1340.679, 'duration': 5.641}
{'text': "way well actually let's test it oh my", 'start': 1343.4, 'duration': 6.279}
{'text': "gosh it's fine don't worry about it see", 'start': 1346.32, 'duration': 5.599}
{'text': 'I told you if you get some of this', 'start': 1349.679, 'duration': 4.321}
{'text': 'clutter out of here a little bit and', 'start': 1351.919, 'duration': 4.88}
{'text': "like it's not so bad dang that's clean", 'start': 1354.0, 'duration': 5.0}
{'text': 'it really makes the space feel bigger', 'start': 1356.799, 'duration': 5.601}
{'text': 'this is awesome sweet cool well we', 'start': 1359.0, 'duration': 4.88}
{'text': 'actually have to plug it', 'start': 1362.4, 'duration': 3.879}
{'text': "in and then we'll run it to that Port we", 'start': 1363.88, 'duration': 6.159}
{'text': 'showed earlier if I can turn back down', 'start': 1366.279, 'duration': 6.721}
{'text': "who is that sh oh okay you don't know sh", 'start': 1370.039, 'duration': 4.64}
{'text': "oh my God I didn't know who the Beetles", 'start': 1373.0, 'duration': 4.279}
{'text': 'were until 6 months ago oh my God how', 'start': 1374.679, 'duration': 6.88}
{'text': "old are you 12 I'm 46 wow you're a", 'start': 1377.279, 'duration': 8.361}
{'text': "boomer that's what my channel is I", 'start': 1381.559, 'duration': 6.281}
{'text': "Electro Boomer what do they do I don't", 'start': 1385.64, 'duration': 4.76}
{'text': 'know', 'start': 1387.84, 'duration': 2.56}
{'text': "who sounds like Nintendo music it's like", 'start': 1393.08, 'duration': 4.28}
{'text': 'I just booted up my Wii for the first', 'start': 1395.96, 'duration': 4.28}
{'text': 'time in 2007 it really does actually', 'start': 1397.36, 'duration': 4.28}
{'text': "kind of look like art like it doesn't", 'start': 1400.24, 'duration': 3.12}
{'text': 'really lose the brightness on certain', 'start': 1401.64, 'duration': 4.32}
{'text': "angles like it's pretty good what if I", 'start': 1403.36, 'duration': 6.199}
{'text': "turn off the light oh yeah so we're not", 'start': 1405.96, 'duration': 6.839}
{'text': "going to use a mic on an arm you'll just", 'start': 1409.559, 'duration': 5.281}
{'text': 'put on your lab like you normally do', 'start': 1412.799, 'duration': 3.961}
{'text': 'right compared to my old transmitter', 'start': 1414.84, 'duration': 5.76}
{'text': 'from Road perfect oh wow uh everything', 'start': 1416.76, 'duration': 5.88}
{'text': "fits in this form fact yeah they've", 'start': 1420.6, 'duration': 4.52}
{'text': 'gotten a little smaller yeah wait we', 'start': 1422.64, 'duration': 4.399}
{'text': "also got him a camera where's the camera", 'start': 1425.12, 'duration': 4.2}
{'text': 'at what is oh my es', 'start': 1427.039, 'duration': 6.441}
{'text': "R8 oh my god oh that's a fulls size", 'start': 1429.32, 'duration': 6.88}
{'text': "sensor isn't it don't spit on it I", 'start': 1433.48, 'duration': 4.48}
{'text': "wouldn't spit on it that camera actually", 'start': 1436.2, 'duration': 3.959}
{'text': "also upgrades you to 4K let's go maybe", 'start': 1437.96, 'duration': 3.959}
{'text': 'now with the new computer I can edit in', 'start': 1440.159, 'duration': 5.12}
{'text': '4k too oh oh yeah 100% it this this', 'start': 1441.919, 'duration': 6.081}
{'text': 'thing is going to chew through 4K no', 'start': 1445.279, 'duration': 4.0}
{'text': "problem what's really cool about the", 'start': 1448.0, 'duration': 2.919}
{'text': 'wireless Pro is that it has the pass', 'start': 1449.279, 'duration': 3.241}
{'text': 'through to your camera so you can', 'start': 1450.919, 'duration': 4.161}
{'text': 'monitor your audio and you can just edit', 'start': 1452.52, 'duration': 6.08}
{'text': 'directly with that but this pack acts as', 'start': 1455.08, 'duration': 6.599}
{'text': 'both a transmitter and a local recorder', 'start': 1458.6, 'duration': 4.72}
{'text': "that's so if something goes terribly", 'start': 1461.679, 'duration': 4.041}
{'text': 'wrong at least you have the backup audio', 'start': 1463.32, 'duration': 4.64}
{'text': 'if you if you the recording here yeah', 'start': 1465.72, 'duration': 8.0}
{'text': 'very first zap in 4k hey oh my God he', 'start': 1467.96, 'duration': 8.079}
{'text': 'Zapped me did you see', 'start': 1473.72, 'duration': 5.8}
{'text': 'that I almost dropped the camera man', 'start': 1476.039, 'duration': 4.961}
{'text': 'what do you mean almost dropped it you', 'start': 1479.52, 'duration': 3.6}
{'text': 'dropped it well my reflexes are very', 'start': 1481.0, 'duration': 4.24}
{'text': 'fast so I caught it in mid a and then', 'start': 1483.12, 'duration': 3.48}
{'text': 'somehow we ended up bringing you a', 'start': 1485.24, 'duration': 4.48}
{'text': 'Galaxy s23 phone how does that um how', 'start': 1486.6, 'duration': 4.88}
{'text': 'how did we get scammed into this exactly', 'start': 1489.72, 'duration': 3.36}
{'text': "have you seen this I don't know you ask", 'start': 1491.48, 'duration': 4.84}
{'text': 'and you shall receive although my old', 'start': 1493.08, 'duration': 6.4}
{'text': "phone still works pretty well it's like", 'start': 1496.32, 'duration': 7.8}
{'text': "a what is it S9 note 9 baby let's go n", 'start': 1499.48, 'duration': 7.6}
{'text': 'gen cheers I was told apparently you use', 'start': 1504.12, 'duration': 4.559}
{'text': 'your phone for videos though like', 'start': 1507.08, 'duration': 5.479}
{'text': 'occasionally just I do but this one does', 'start': 1508.679, 'duration': 7.561}
{'text': '1080 all right so I see you okay just', 'start': 1512.559, 'duration': 5.041}
{'text': 'take it actually what I want to talk', 'start': 1516.24, 'duration': 4.64}
{'text': 'about first is this chair I was there I', 'start': 1517.6, 'duration': 5.959}
{'text': 'saw it had strong wife approval Factor', 'start': 1520.88, 'duration': 5.0}
{'text': 'she said she actually liked it uh is', 'start': 1523.559, 'duration': 4.561}
{'text': 'this going to fit here this is this is', 'start': 1525.88, 'duration': 5.64}
{'text': 'well as long as the door closes oh yeah', 'start': 1528.12, 'duration': 5.32}
{'text': 'if you push hard enough', 'start': 1531.52, 'duration': 4.96}
{'text': 'yeah the handles', 'start': 1533.44, 'duration': 6.359}
{'text': 'turn I just turned your monitors to 240', 'start': 1536.48, 'duration': 5.76}
{'text': 'HZ so just go ahead grab your mouse and', 'start': 1539.799, 'duration': 4.641}
{'text': 'just grab this window and drag it around', 'start': 1542.24, 'duration': 6.28}
{'text': 'have you ever tried this before Oh my', 'start': 1544.44, 'duration': 7.839}
{'text': "God this is moving so fast it's like my", 'start': 1548.52, 'duration': 5.8}
{'text': "God yeah even if you don't game I", 'start': 1552.279, 'duration': 3.601}
{'text': 'actually find a high refresh rate', 'start': 1554.32, 'duration': 3.44}
{'text': 'display just makes everything feel like', 'start': 1555.88, 'duration': 4.519}
{'text': 'like I may just use the computer more', 'start': 1557.76, 'duration': 6.0}
{'text': 'responsive move Windows around with it', 'start': 1560.399, 'duration': 5.241}
{'text': 'oh hey and the thermal camera Works look', 'start': 1563.76, 'duration': 5.279}
{'text': "at that super cool there's two cameras", 'start': 1565.64, 'duration': 5.84}
{'text': "right there's the camera that gets the", 'start': 1569.039, 'duration': 3.841}
{'text': "visible light image and then there's the", 'start': 1571.48, 'duration': 3.36}
{'text': 'camera that gets the infrared image and', 'start': 1572.88, 'duration': 3.76}
{'text': 'then it just kind of superimposes them', 'start': 1574.84, 'duration': 3.48}
{'text': "but those cameras aren't exactly in the", 'start': 1576.64, 'duration': 4.399}
{'text': 'same place so you can see as I move', 'start': 1578.32, 'duration': 7.28}
{'text': 'around like my eyes kind of You Wobble', 'start': 1581.039, 'duration': 5.88}
{'text': 'they kind of wobble around cuz the', 'start': 1585.6, 'duration': 3.24}
{'text': 'camera is have different frame rates', 'start': 1586.919, 'duration': 3.561}
{'text': 'right the thermal camera refreshes at a', 'start': 1588.84, 'duration': 3.839}
{'text': 'much lower rate but the game that looks', 'start': 1590.48, 'duration': 4.76}
{'text': 'good right yeah like the speed is super', 'start': 1592.679, 'duration': 5.801}
{'text': 'smooth origin PC wicked fast great', 'start': 1595.24, 'duration': 6.36}
{'text': 'cooling you barely hear this thing oh my', 'start': 1598.48, 'duration': 5.439}
{'text': "God that's quick and this is off of the", 'start': 1601.6, 'duration': 5.079}
{'text': 'nas off of the do you know how easy it', 'start': 1603.919, 'duration': 5.961}
{'text': 'makes video editing for', 'start': 1606.679, 'duration': 3.201}
{'text': 'me this is so good thank you uh yeah I', 'start': 1611.64, 'duration': 5.759}
{'text': 'guess now is a good time to thank origin', 'start': 1615.72, 'duration': 3.559}
{'text': "people for making this possible they've", 'start': 1617.399, 'duration': 4.041}
{'text': 'got a giveaway you guys can check that', 'start': 1619.279, 'duration': 4.88}
{'text': 'out down below um another opportunity', 'start': 1621.44, 'duration': 5.119}
{'text': 'for us to talk about IQ link all the', 'start': 1624.159, 'duration': 5.361}
{'text': 'cool RGB software so you can download', 'start': 1626.559, 'duration': 4.321}
{'text': 'that and you can set it up to have all', 'start': 1629.52, 'duration': 2.6}
{'text': 'kinds of different colors or maybe your', 'start': 1630.88, 'duration': 2.799}
{'text': 'kids can play with it this is about as', 'start': 1632.12, 'duration': 3.96}
{'text': 'top of the line As It Gets Elijah is a', 'start': 1633.679, 'duration': 4.281}
{'text': 'sweet precious boy and we must protect', 'start': 1636.08, 'duration': 4.8}
{'text': "him therefore we didn't set up your", 'start': 1637.96, 'duration': 5.36}
{'text': "saw we also really weren't sure where", 'start': 1640.88, 'duration': 4.12}
{'text': 'this was going to go oh this bad boy', 'start': 1643.32, 'duration': 4.04}
{'text': 'goes on the table here yeah and then and', 'start': 1645.0, 'duration': 5.799}
{'text': 'then wait what on this table yeah see I', 'start': 1647.36, 'duration': 7.319}
{'text': 'I I made some planters there if I had', 'start': 1650.799, 'duration': 7.0}
{'text': 'this it would make life easier and maybe', 'start': 1654.679, 'duration': 5.88}
{'text': 'the craftsmanship would be a little more', 'start': 1657.799, 'duration': 4.321}
{'text': 'exciting you know I was just doing it by', 'start': 1660.559, 'duration': 3.681}
{'text': "hand so it's all sideways you know what", 'start': 1662.12, 'duration': 4.159}
{'text': "it's really good this looks flipping", 'start': 1664.24, 'duration': 3.799}
{'text': 'awesome do you guys remember the before', 'start': 1666.279, 'duration': 3.561}
{'text': 'in here yeah that looks awesome we got', 'start': 1668.039, 'duration': 4.441}
{'text': 'switch light 8 switch Enterprise 8 this', 'start': 1669.84, 'duration': 5.439}
{'text': 'is one of the inall six Enterprises', 'start': 1672.48, 'duration': 5.16}
{'text': 'Cloud key and then the little Gateway', 'start': 1675.279, 'duration': 5.361}
{'text': "light he's like the ubiquity fairy he", 'start': 1677.64, 'duration': 5.36}
{'text': 'just flits into your house and', 'start': 1680.64, 'duration': 4.56}
{'text': 'ubiquities everything and then he leaves', 'start': 1683.0, 'duration': 5.96}
{'text': "and there's 10 gig and fast Wi-Fi", 'start': 1685.2, 'duration': 6.479}
{'text': "everywhere I was getting 300 so it's", 'start': 1688.96, 'duration': 5.439}
{'text': 'pretty good 500 what what did you do', 'start': 1691.679, 'duration': 4.161}
{'text': "that's hilarious he thought he had like", 'start': 1694.399, 'duration': 4.961}
{'text': '300 down 100 up because his Wi-Fi sucks', 'start': 1695.84, 'duration': 4.92}
{'text': 'if you guys enjoyed this video maybe', 'start': 1699.36, 'duration': 3.76}
{'text': 'check out the last time we collabed to', 'start': 1700.76, 'duration': 5.84}
{'text': 'debunk Wireless grounding straps yeah', 'start': 1703.12, 'duration': 7.039}
{'text': 'yeah that was that was yeah aot stupid', 'start': 1706.6, 'duration': 6.76}
{'text': 'straps or the first time we collabed to', 'start': 1710.159, 'duration': 5.721}
{'text': 'determine whether static electricity', 'start': 1713.36, 'duration': 4.6}
{'text': 'actually kills computer components yeah', 'start': 1715.88, 'duration': 3.44}
{'text': "that was an enjoyable video and he's got", 'start': 1717.96, 'duration': 2.719}
{'text': 'a follow-up video on his channel as well', 'start': 1719.32, 'duration': 3.479}
{'text': "so there's lots of Linus Tech tips plus", 'start': 1720.679, 'duration': 3.84}
{'text': 'electroboom to go check out if you guys', 'start': 1722.799, 'duration': 3.681}
{'text': 'enjoyed this one really subscribe to', 'start': 1724.519, 'duration': 5.52}
{'text': 'this guy', 'start': 1726.48, 'duration': 3.559}
